seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
260	chr5	151854726	151854823	98	*	X171	ENSG00000145888	151812686	151925393	-	inside	70667	42040	Overlapping
261	chr5	98003749	98003846	98	*	X172	NA	NA	NA	NA	NA	NA	NA	NA
262	chr5	109300215	109300312	98	*	X173	CATG00000080827	109293707	109307306	-	inside	7091	6508	Overlapping
263	chr5	109300215	109300312	98	*	X173	ENSG00000249476	109237120	109332234	-	inside	32019	31922	Overlapping
264	chr5	142859957	142860026	70	*	X174	ENSG00000145819	142768225	143229201	+	inside	91732	91732	Overlapping
265	chr5	142859957	142860026	70	*	X174	ENSG00000226272	142858770	142871204	-	inside	11247	1187	Overlapping
266	chr5	14718205	14718302	98	*	X175	ENSG00000154122	14692133	14871778	-	inside	153573	26072	Overlapping
267	chr5	14718205	14718302	98	*	X175	ENSG00000154124	14663924	14726180	+	inside	54281	7878	Overlapping
268	chr5	147319125	147319222	98	*	X176	ENSG00000169302	147235059	147394162	+	inside	84066	74940	Overlapping
269	chr5	153448130	153448227	98	*	X177	NA	NA	NA	NA	NA	NA	NA	NA
270	chr5	145249251	145249348	98	*	X178	ENSG00000250842	145217933	145440091	-	inside	190840	31318	Overlapping
271	chr5	149259675	149259772	98	*	X179	CATG00000081615	149247778	149260158	-	inside	483	386	Overlapping
272	chr5	149259675	149259772	98	*	X179	ENSG00000173210	149141505	149263303	+	inside	118170	3531	Overlapping
273	chr5	149259675	149259772	98	*	X179	ENSG00000248647	149163771	149276754	-	inside	17079	16982	Overlapping
274	chr5	149259675	149259772	98	*	X179	ENSG00000253406	149216523	149276754	-	inside	17079	16982	Overlapping
275	chr5	113556369	113556407	39	*	X180	ENSG00000047188	113513705	113603813	+	inside	42664	42664	Overlapping
276	chr5	134039957	134040005	49	*	X181	CATG00000081275	134040828	134041904	-	downstream	1947	823	Overlapping
277	chr5	134039957	134040005	49	*	X181	ENSG00000213585	133970323	134114540	-	inside	74583	69634	Overlapping
278	chr6	72147095	72147136	42	*	X182	CATG00000088849	72132448	72182542	-	inside	35447	14647	Overlapping
279	chr6	72147095	72147136	42	*	X182	ENSG00000079841	71603980	72403338	+	inside	543115	256202	Overlapping
280	chr6	127188513	127188610	98	*	X183	CATG00000089895	126861707	127214181	-	inside	25668	25571	Overlapping
281	chr6	127188513	127188610	98	*	X183	ENSG00000146374	127117655	127203346	+	inside	70858	14736	Overlapping
282	chr6	72568975	72569028	54	*	X184	NA	NA	NA	NA	NA	NA	NA	NA
283	chr6	72547068	72547165	98	*	X185	CATG00000088851	72385645	72561084	-	inside	14016	13919	Overlapping
284	chr6	27216303	27216386	84	*	X186	CATG00000083320	27178349	27220068	+	inside	37954	3682	Overlapping
285	chr6	77292132	77292219	88	*	X187	CATG00000088944	76792204	77369145	-	inside	77013	76926	Overlapping
286	chr6	77292132	77292219	88	*	X187	CATG00000088961	77243304	77441655	-	inside	149523	48828	Overlapping
287	chr6	26391015	26391112	98	*	X188	ENSG00000026950	26369493	26452699	+	inside	21522	21522	Overlapping
288	chr6	26391015	26391112	98	*	X188	ENSG00000124508	26382258	26469644	+	inside	8757	8757	Overlapping
289	chr6	26391015	26391112	98	*	X188	ENSG00000124549	26384957	26469781	+	inside	6058	6058	Overlapping
290	chr6	26391015	26391112	98	*	X188	ENSG00000186470	26365198	26453497	+	inside	25817	25817	Overlapping
291	chr6	72290376	72290473	98	*	X189	ENSG00000079841	71603980	72403338	+	inside	686396	112865	Overlapping
292	chr6	82991270	82991367	98	*	X190	ENSG00000118420	82888842	83065841	-	inside	74571	74474	Overlapping
293	chr6	72962295	72962392	98	*	X191	CATG00000088866	72945620	73076222	-	inside	113927	16675	Overlapping
294	chr6	72962295	72962392	98	*	X191	ENSG00000185760	72620192	73202050	+	inside	342103	239658	Overlapping
295	chr6	165517931	165518028	98	*	X192	ENSG00000112541	165132068	165986483	-	inside	468552	385863	Overlapping
296	chr6	147043170	147043267	98	*	X193	CATG00000090390	147043494	147044164	-	downstream	994	227	Overlapping
297	chr6	147043170	147043267	98	*	X193	ENSG00000233452	146837750	147205894	-	inside	162724	162627	Overlapping
298	chr6	73618622	73619377	756	*	X194	ENSG00000119899	73579201	73653992	-	inside	35370	34615	Overlapping
299	chr6	75498118	75498215	98	*	X195	CATG00000084484	75493888	75509993	+	inside	4230	4230	Overlapping
300	chr6	75498118	75498215	98	*	X195	ENSG00000118407	75289422	75535423	-	inside	37305	37208	Overlapping
301	chr6	125194841	125194938	98	*	X196	ENSG00000111907	125153773	125265853	+	inside	41068	41068	Overlapping
302	chr6	71343529	71343626	98	*	X197	ENSG00000119900	71288446	71371688	+	inside	55083	28062	Overlapping
303	chr6	71343529	71343626	98	*	X197	ENSG00000233237	71343158	71420829	-	inside	77300	371	Overlapping
304	chr6	71343529	71343626	98	*	X197	ENSG00000269966	71233457	71418734	-	inside	75205	75108	Overlapping
305	chr6	72769642	72769739	98	*	X198	ENSG00000185760	72620192	73202050	+	inside	149450	149450	Overlapping
306	chr6	72769642	72769739	98	*	X198	ENSG00000233844	72620660	72897229	+	inside	148982	127490	Overlapping
307	chr6	105976301	105976398	98	*	X199	NA	NA	NA	NA	NA	NA	NA	NA
308	chr6	162153335	162153411	77	*	X200	ENSG00000185345	161347165	162728387	-	inside	575052	574976	Overlapping
309	chr6	149061103	149061172	70	*	X201	ENSG00000111962	148747055	149093937	+	inside	314048	32765	Overlapping
310	chr6	72400248	72400323	76	*	X202	CATG00000088851	72385645	72561084	-	inside	160836	14603	Overlapping
311	chr6	72400248	72400323	76	*	X202	ENSG00000079841	71603980	72403338	+	inside	796268	3015	Overlapping
312	chr7	23420595	23420674	80	*	X203	ENSG00000136231	23299301	23474350	-	inside	53755	53676	Overlapping
313	chr7	92709761	92709823	63	*	X204	CATG00000096436	92709809	92711203	-	overlapEnd	1442	14	Overlapping
314	chr7	92709761	92709823	63	*	X204	ENSG00000105810	92599442	92837081	-	inside	127320	110319	Overlapping
315	chr7	22680452	22680549	98	*	X205	ENSG00000105889	22406764	22812110	-	inside	131658	131561	Overlapping
316	chr7	22680452	22680549	98	*	X205	ENSG00000136237	22098067	22727658	-	inside	47206	47109	Overlapping
317	chr7	22680452	22680549	98	*	X205	ENSG00000179428	22654930	22727765	-	inside	47313	25522	Overlapping
318	chr7	22680452	22680549	98	*	X205	ENSG00000238033	22510298	22722375	-	inside	41923	41826	Overlapping
319	chr7	42928470	42928507	38	*	X206	ENSG00000106588	42916861	42932167	-	inside	3697	3660	Overlapping
320	chr7	42928470	42928507	38	*	X206	ENSG00000256646	42909273	42932167	-	inside	3697	3660	Overlapping
321	chr7	135200390	135200473	84	*	X207	ENSG00000105875	135173550	135211518	-	inside	11128	11045	Overlapping
322	chr7	135200390	135200473	84	*	X207	ENSG00000231794	135198374	135211446	+	inside	2016	2016	Overlapping
323	chr7	90066596	90066693	98	*	X208	ENSG00000227646	89882353	90211635	-	inside	145039	144942	Overlapping
324	chr7	8182394	8182475	82	*	X209	ENSG00000003147	8113183	8262555	-	inside	80161	69211	Overlapping
325	chr7	151563568	151563665	98	*	X210	ENSG00000106617	151553848	151877413	-	inside	313845	9720	Overlapping
326	chr7	74514820	74514917	98	*	X211	ENSG00000006704	74452560	74602590	+	inside	62260	62260	Overlapping
327	chr7	34941661	34941758	98	*	X212	ENSG00000173852	34921608	35038013	-	inside	96352	20053	Overlapping
328	chr7	77678429	77678480	52	*	X213	CATG00000092733	77653858	77682560	+	inside	24571	4080	Overlapping
329	chr7	77678429	77678480	52	*	X213	CATG00000092739	77675448	77686325	+	inside	2981	2981	Overlapping
330	chr7	77678429	77678480	52	*	X213	ENSG00000214293	77477984	77697068	-	inside	18639	18588	Overlapping
331	chr7	78637833	78637930	98	*	X214	ENSG00000187391	78009583	79458928	-	inside	821095	628250	Overlapping
332	chr7	113731907	113732004	98	*	X215	NA	NA	NA	NA	NA	NA	NA	NA
333	chr7	77869976	77870073	98	*	X216	ENSG00000006576	77793891	77964706	+	inside	76085	76085	Overlapping
334	chr7	80951334	80951431	98	*	X217	CATG00000096212	80931971	81003490	-	inside	52156	19363	Overlapping
335	chr7	117120228	117120296	69	*	X218	ENSG00000004866	116952949	117231032	+	inside	167279	110736	Overlapping
336	chr7	117120228	117120296	69	*	X218	ENSG00000226367	117072072	117145596	-	inside	25368	25300	Overlapping
337	chr7	54994521	54994569	49	*	X219	CATG00000095926	54986663	55079273	-	inside	84752	7858	Overlapping
338	chr7	54994521	54994569	49	*	X219	ENSG00000146648	54985578	55256873	+	inside	8943	8943	Overlapping
339	chr7	15007955	15008037	83	*	X220	NA	NA	NA	NA	NA	NA	NA	NA
340	chr7	140631546	140631590	45	*	X221	ENSG00000146966	140516407	140673993	-	inside	42447	42403	Overlapping
341	chr7	107322510	107322607	98	*	X222	ENSG00000164597	107181877	107580149	-	inside	257639	140633	Overlapping
342	chr7	130355210	130355307	98	*	X223	CATG00000097102	130352865	130369500	-	inside	14290	2345	Overlapping
343	chr7	130355210	130355307	98	*	X223	ENSG00000158525	130344816	130370824	+	inside	10394	10394	Overlapping
344	chr7	106751326	106751423	98	*	X224	ENSG00000243797	106371499	106770253	-	inside	18927	18830	Overlapping
345	chr7	1374868	1374915	48	*	X225	NA	NA	NA	NA	NA	NA	NA	NA
346	chr8	143899191	143899288	98	*	X226	CATG00000101329	143885371	143914635	+	inside	13820	13820	Overlapping
347	chr8	143899191	143899288	98	*	X226	ENSG00000178209	143793294	144012764	-	inside	113573	105897	Overlapping
348	chr8	120974937	120975034	98	*	X227	ENSG00000253619	120913064	121621892	+	inside	61873	61873	Overlapping
349	chr8	38931962	38932059	98	*	X228	CATG00000098607	38827981	38941168	+	inside	103981	9109	Overlapping
350	chr8	38931962	38932059	98	*	X228	ENSG00000169499	38899327	38973912	+	inside	32635	32635	Overlapping
351	chr8	48037855	48037889	35	*	X229	ENSG00000169139	47997457	48087385	+	inside	40398	40398	Overlapping
352	chr8	29268989	29269086	98	*	X230	CATG00000098353	29264403	29292332	+	inside	4586	4586	Overlapping
353	chr8	28829441	28829508	68	*	X231	ENSG00000104299	28759953	28891110	-	inside	61669	61602	Overlapping
354	chr8	65667399	65667496	98	*	X232	ENSG00000066855	65643889	65772668	+	inside	23510	23510	Overlapping
355	chr8	108248619	108248716	98	*	X233	CATG00000100194	108248872	108251459	+	upstream	-253	156	Overlapping
356	chr8	108248619	108248716	98	*	X233	ENSG00000104408	108188704	108443928	-	inside	195309	59915	Overlapping
357	chr8	108239976	108240073	98	*	X234	ENSG00000104408	108188704	108443928	-	inside	203952	51272	Overlapping
358	chr8	108217333	108217408	76	*	X235	ENSG00000104408	108188704	108443928	-	inside	226595	28629	Overlapping
359	chr8	101287056	101287140	85	*	X236	ENSG00000253282	101287372	101307008	+	upstream	-316	232	Overlapping
360	chr8	101287056	101287140	85	*	X236	ENSG00000253679	101261051	101332133	-	inside	45077	26005	Overlapping
361	chr8	125450271	125450368	98	*	X237	NA	NA	NA	NA	NA	NA	NA	NA
362	chr9	5817537	5817634	98	*	X238	ENSG00000099219	5761357	5860289	-	inside	42752	42655	Overlapping
363	chr9	5817537	5817634	98	*	X238	ENSG00000183354	5685279	6013689	-	inside	196152	132258	Overlapping
364	chr9	112412226	112412263	38	*	X239	ENSG00000119471	112377385	112476227	+	inside	34841	34841	Overlapping
365	chr9	21236707	21236804	98	*	X240	NA	NA	NA	NA	NA	NA	NA	NA
366	chr9	93659696	93659748	53	*	X241	ENSG00000048828	93450432	93679622	+	inside	209264	19874	Overlapping
367	chr9	93659696	93659748	53	*	X241	ENSG00000197724	93566761	93681249	+	inside	92935	21501	Overlapping
368	chr9	5958916	5959013	98	*	X242	ENSG00000183354	5685279	6013689	-	inside	54773	54676	Overlapping
369	chr9	124151085	124151182	98	*	X243	CATG00000109742	124110195	124222459	-	inside	71374	40890	Overlapping
370	chr9	123830392	123830489	98	*	X244	ENSG00000119522	123357564	123930798	-	inside	100406	100309	Overlapping
371	chr9	107160490	107160587	98	*	X245	ENSG00000226535	107148044	107249338	-	inside	88848	12446	Overlapping
372	chr9	112296192	112296289	98	*	X246	CATG00000109505	112293467	112295239	-	upstream	-953	953	Overlapping
373	chr9	112296192	112296289	98	*	X246	ENSG00000119314	112200586	112334645	-	inside	38453	38356	Overlapping
374	chr9	110181816	110181885	70	*	X247	ENSG00000188959	110173123	110239022	-	inside	57206	8693	Overlapping
375	chr9	110181816	110181885	70	*	X247	ENSG00000241978	109498436	110199167	+	inside	683380	17282	Overlapping
376	chr9	113996212	113996309	98	*	X248	ENSG00000157657	113876309	114065590	+	inside	119903	69281	Overlapping
377	chrX	13728828	13728878	51	*	X249	ENSG00000196459	13707508	13734618	-	inside	5790	5740	Overlapping
378	chrX	120804272	120804369	98	*	X250	NA	NA	NA	NA	NA	NA	NA	NA
379	chrX	153706571	153706620	50	*	X251	ENSG00000185825	153695189	153725958	-	inside	19387	11382	Overlapping
